EventTime,Symbol,aggTradeID,price,quantity,bidderMaker,priceTimesQuantity,cml_vol,sig,cml_bid
2021-10-10 21:29:27.174000,FTMUSDT,56385995,2.2216,172.0,True,-382.1152,2154782.3248999845,-1,2330
2021-10-10 21:29:27.748000,FTMUSDT,56385996,2.2222,62.0,False,137.7764,2154920.1012999844,1,2331
2021-10-10 21:29:29.117000,FTMUSDT,56385997,2.2221,46.0,False,102.2166,2155022.3178999843,1,2332
2021-10-10 21:29:29.339000,FTMUSDT,56385998,2.2219,343.0,True,-762.1117,2154260.2061999845,-1,2331
2021-10-10 21:29:29.366000,FTMUSDT,56385999,2.2222,62.0,False,137.7764,2154397.9825999844,1,2332
2021-10-10 21:29:30.628000,FTMUSDT,56386000,2.2222,25.0,False,55.555,2154453.537599985,1,2333
2021-10-10 21:29:30.715000,FTMUSDT,56386001,2.2221,50.0,True,-111.105,2154342.4325999846,-1,2332
2021-10-10 21:29:31.202000,FTMUSDT,56386002,2.2221,1154.0,False,2564.3034,2156906.7359999847,1,2333
2021-10-10 21:29:31.259000,FTMUSDT,56386003,2.2221,1267.0,False,2815.4007,2159722.136699985,1,2334
2021-10-10 21:29:31.300000,FTMUSDT,56386004,2.2221,583.0,False,1295.4843,2161017.620999985,1,2335
2021-10-10 21:29:31.827000,FTMUSDT,56386005,2.2222,45.0,False,99.999,2161117.6199999847,1,2336
2021-10-10 21:29:32.357000,FTMUSDT,56386006,2.2222,535.0,False,1188.877,2162306.4969999846,1,2337
2021-10-10 21:29:33.864000,FTMUSDT,56386007,2.2219,129.0,True,-286.62510000000003,2162019.871899985,-1,2336
2021-10-10 21:29:33.914000,FTMUSDT,56386008,2.2219,114.0,True,-253.2966,2161766.575299985,-1,2335
2021-10-10 21:29:34.148000,FTMUSDT,56386009,2.2219,956.0,True,-2124.1364000000003,2159642.4388999846,-1,2334
2021-10-10 21:29:34.148000,FTMUSDT,56386010,2.2218,124.0,True,-275.5032,2159366.9356999844,-1,2333
2021-10-10 21:29:34.207000,FTMUSDT,56386011,2.2221,960.0,False,2133.2160000000003,2161500.1516999844,1,2334
2021-10-10 21:29:34.354000,FTMUSDT,56386012,2.2222,22.0,False,48.8884,2161549.0400999845,1,2335
2021-10-10 21:29:34.998000,FTMUSDT,56386013,2.2222,69.0,False,153.3318,2161702.3718999843,1,2336
2021-10-10 21:29:35.171000,FTMUSDT,56386014,2.2222,45.0,False,99.999,2161802.370899984,1,2337
2021-10-10 21:29:35.769000,FTMUSDT,56386015,2.222,1303.0,True,-2895.266,2158907.1048999843,-1,2336
2021-10-10 21:29:35.855000,FTMUSDT,56386016,2.2219,11.0,False,24.440900000000003,2158931.545799984,1,2337
2021-10-10 21:29:35.905000,FTMUSDT,56386017,2.2219,960.0,False,2133.0240000000003,2161064.5697999843,1,2338
2021-10-10 21:29:35.954000,FTMUSDT,56386018,2.222,222.0,False,493.284,2161557.8537999843,1,2339
2021-10-10 21:29:35.977000,FTMUSDT,56386019,2.2221,89.0,False,197.7669,2161755.6206999845,1,2340
2021-10-10 21:29:35.997000,FTMUSDT,56386020,2.2221,467.0,False,1037.7207,2162793.3413999844,1,2341
2021-10-10 21:29:36.253000,FTMUSDT,56386021,2.2222,48.0,False,106.6656,2162900.0069999844,1,2342
2021-10-10 21:29:36.779000,FTMUSDT,56386022,2.2222,86.0,False,191.1092,2163091.116199984,1,2343
2021-10-10 21:29:36.817000,FTMUSDT,56386023,2.2222,102.0,False,226.6644,2163317.7805999843,1,2344
2021-10-10 21:29:36.817000,FTMUSDT,56386024,2.2223,520.0,False,1155.596,2164473.376599984,1,2345
2021-10-10 21:29:36.817000,FTMUSDT,56386025,2.2224,1487.0,False,3304.7088,2167778.0853999844,1,2346
2021-10-10 21:29:37.561000,FTMUSDT,56386026,2.2221,960.0,False,2133.2160000000003,2169911.3013999844,1,2347
2021-10-10 21:29:37.608000,FTMUSDT,56386027,2.2221,960.0,False,2133.2160000000003,2172044.5173999844,1,2348
2021-10-10 21:29:38.098000,FTMUSDT,56386028,2.2219,17.0,False,37.7723,2172082.289699984,1,2349
2021-10-10 21:29:38.213000,FTMUSDT,56386029,2.2224,579.0,False,1286.7696,2173369.0592999845,1,2350
2021-10-10 21:29:38.231000,FTMUSDT,56386030,2.2226,222.0,False,493.4172,2173862.4764999845,1,2351
2021-10-10 21:29:38.231000,FTMUSDT,56386031,2.2227,43.0,False,95.5761,2173958.0525999847,1,2352
2021-10-10 21:29:38.231000,FTMUSDT,56386032,2.2228,287.0,False,637.9436,2174595.9961999846,1,2353
2021-10-10 21:29:38.231000,FTMUSDT,56386033,2.223,441.0,False,980.343,2175576.3391999844,1,2354
2021-10-10 21:29:38.231000,FTMUSDT,56386034,2.2231,450.0,False,1000.395,2176576.7341999845,1,2355
2021-10-10 21:29:38.231000,FTMUSDT,56386035,2.2232,542.0,False,1204.9743999999998,2177781.7085999846,1,2356
2021-10-10 21:29:38.231000,FTMUSDT,56386036,2.2233,743.0,False,1651.9119,2179433.620499985,1,2357
2021-10-10 21:29:38.244000,FTMUSDT,56386037,2.2235,6339.0,False,14094.7665,2193528.3869999847,1,2358
2021-10-10 21:29:38.245000,FTMUSDT,56386038,2.2233,206.0,False,457.9998,2193986.3867999846,1,2359
2021-10-10 21:29:38.253000,FTMUSDT,56386039,2.2233,206.0,False,457.9998,2194444.3865999845,1,2360
2021-10-10 21:29:38.254000,FTMUSDT,56386040,2.2233,15.0,False,33.3495,2194477.7360999845,1,2361
2021-10-10 21:29:38.278000,FTMUSDT,56386041,2.2239,1123.0,False,2497.4397,2196975.1757999845,1,2362
2021-10-10 21:29:38.278000,FTMUSDT,56386042,2.224,3.0,False,6.672000000000001,2196981.8477999843,1,2363
2021-10-10 21:29:38.292000,FTMUSDT,56386043,2.224,198.0,False,440.352,2197422.199799984,1,2364
2021-10-10 21:29:38.302000,FTMUSDT,56386044,2.2239,449.0,False,998.5311,2198420.730899984,1,2365
2021-10-10 21:29:38.302000,FTMUSDT,56386045,2.224,495.0,False,1100.88,2199521.610899984,1,2366
2021-10-10 21:29:38.315000,FTMUSDT,56386046,2.2246,264.0,False,587.2944,2200108.905299984,1,2367
2021-10-10 21:29:38.336000,FTMUSDT,56386047,2.2241,808.0,False,1797.0728,2201905.978099984,1,2368
2021-10-10 21:29:38.346000,FTMUSDT,56386048,2.2246,534.0,False,1187.9364,2203093.914499984,1,2369
2021-10-10 21:29:38.346000,FTMUSDT,56386049,2.225,274.0,False,609.65,2203703.564499984,1,2370
2021-10-10 21:29:38.413000,FTMUSDT,56386050,2.225,195.0,False,433.875,2204137.439499984,1,2371
2021-10-10 21:29:38.448000,FTMUSDT,56386051,2.2253,125.0,False,278.1625,2204415.601999984,1,2372
2021-10-10 21:29:38.672000,FTMUSDT,56386052,2.2253,1690.0,False,3760.757,2208176.3589999843,1,2373
2021-10-10 21:29:38.672000,FTMUSDT,56386053,2.2256,130.0,False,289.328,2208465.686999985,1,2374
2021-10-10 21:29:38.672000,FTMUSDT,56386054,2.2258,630.0,False,1402.254,2209867.9409999847,1,2375
2021-10-10 21:29:38.672000,FTMUSDT,56386055,2.2259,897.0,False,1996.6323,2211864.573299985,1,2376
2021-10-10 21:29:38.683000,FTMUSDT,56386056,2.2264,184.0,False,409.6576,2212274.230899985,1,2377
2021-10-10 21:29:38.713000,FTMUSDT,56386057,2.2263,222.0,False,494.2386,2212768.4694999848,1,2378
2021-10-10 21:29:38.713000,FTMUSDT,56386058,2.2265,400.0,False,890.6,2213659.069499985,1,2379
2021-10-10 21:29:38.713000,FTMUSDT,56386059,2.2267,1507.0,False,3355.6369,2217014.7063999847,1,2380
2021-10-10 21:29:38.716000,FTMUSDT,56386060,2.2261,17.0,True,-37.843700000000005,2216976.8626999846,-1,2379
2021-10-10 21:29:38.750000,FTMUSDT,56386061,2.2269,800.0,False,1781.52,2218758.3826999846,1,2380
2021-10-10 21:29:38.759000,FTMUSDT,56386062,2.2272,352.0,False,783.9744,2219542.357099985,1,2381
2021-10-10 21:29:38.771000,FTMUSDT,56386063,2.2271,206.0,False,458.7826,2220001.139699985,1,2382
2021-10-10 21:29:39.279000,FTMUSDT,56386064,2.2274,330.0,False,735.0419999999999,2220736.1816999847,1,2383
2021-10-10 21:29:39.279000,FTMUSDT,56386065,2.2275,115.0,False,256.1625,2220992.344199985,1,2384
2021-10-10 21:29:39.295000,FTMUSDT,56386066,2.2275,78.0,False,173.745,2221166.089199985,1,2385
2021-10-10 21:29:39.295000,FTMUSDT,56386067,2.2278,19.0,False,42.3282,2221208.417399985,1,2386
2021-10-10 21:29:39.295000,FTMUSDT,56386068,2.2279,71.0,False,158.1809,2221366.598299985,1,2387
2021-10-10 21:29:39.295000,FTMUSDT,56386069,2.228,10.0,False,22.28,2221388.8782999846,1,2388
2021-10-10 21:29:39.295000,FTMUSDT,56386070,2.2281,9.0,False,20.0529,2221408.9311999846,1,2389
2021-10-10 21:29:39.295000,FTMUSDT,56386071,2.2282,757.0,False,1686.7474000000002,2223095.678599985,1,2390
2021-10-10 21:29:39.324000,FTMUSDT,56386072,2.2281,222.0,False,494.6382,2223590.316799985,1,2391
2021-10-10 21:29:39.334000,FTMUSDT,56386073,2.2283,229.0,False,510.2807,2224100.597499985,1,2392
2021-10-10 21:29:39.364000,FTMUSDT,56386074,2.2285,9.0,False,20.0565,2224120.6539999847,1,2393
2021-10-10 21:29:39.364000,FTMUSDT,56386075,2.2286,11.0,False,24.5146,2224145.1685999846,1,2394
2021-10-10 21:29:39.394000,FTMUSDT,56386076,2.2289,24.0,False,53.4936,2224198.662199985,1,2395
2021-10-10 21:29:39.684000,FTMUSDT,56386077,2.2281,960.0,False,2138.976,2226337.638199985,1,2396
2021-10-10 21:29:39.703000,FTMUSDT,56386078,2.2278,49.0,True,-109.16219999999998,2226228.4759999844,-1,2395
2021-10-10 21:29:39.747000,FTMUSDT,56386079,2.2278,140.0,True,-311.892,2225916.5839999844,-1,2394
2021-10-10 21:29:39.747000,FTMUSDT,56386080,2.2277,109.0,True,-242.8193,2225673.7646999843,-1,2393
2021-10-10 21:29:39.747000,FTMUSDT,56386081,2.2274,960.0,True,-2138.304,2223535.4606999843,-1,2392
2021-10-10 21:29:39.747000,FTMUSDT,56386082,2.2273,56.0,True,-124.7288,2223410.731899984,-1,2391
2021-10-10 21:29:39.747000,FTMUSDT,56386083,2.2272,617.0,True,-1374.1824,2222036.5494999844,-1,2390
2021-10-10 21:29:39.747000,FTMUSDT,56386084,2.2271,4649.0,True,-10353.7879,2211682.7615999845,-1,2389
2021-10-10 21:29:39.899000,FTMUSDT,56386085,2.2283,135.0,False,300.8205,2211983.5820999844,1,2390
2021-10-10 21:29:40.757000,FTMUSDT,56386086,2.2281,22.0,False,49.0182,2212032.600299984,1,2391
2021-10-10 21:29:40.838000,FTMUSDT,56386087,2.2274,2261.0,True,-5036.1514,2206996.4488999844,-1,2390
2021-10-10 21:29:40.847000,FTMUSDT,56386088,2.2274,521.0,True,-1160.4753999999998,2205835.9734999845,-1,2389
2021-10-10 21:29:40.896000,FTMUSDT,56386089,2.2264,166.0,True,-369.5824,2205466.3910999843,-1,2388
2021-10-10 21:29:41.831000,FTMUSDT,56386090,2.2274,222.0,False,494.4828,2205960.873899984,1,2389
2021-10-10 21:29:41.831000,FTMUSDT,56386091,2.2275,960.0,False,2138.4,2208099.273899984,1,2390
2021-10-10 21:29:41.831000,FTMUSDT,56386092,2.2277,562.0,False,1251.9674,2209351.241299984,1,2391
2021-10-10 21:29:41.831000,FTMUSDT,56386093,2.2278,496.0,False,1104.9888,2210456.230099984,1,2392
2021-10-10 21:29:41.834000,FTMUSDT,56386094,2.2264,1346.0,True,-2996.7344,2207459.495699984,-1,2391
2021-10-10 21:29:41.834000,FTMUSDT,56386095,2.2263,342.0,True,-761.3946000000001,2206698.101099984,-1,2390
2021-10-10 21:29:42.054000,FTMUSDT,56386096,2.227,98.0,False,218.246,2206916.347099984,1,2391
2021-10-10 21:29:42.749000,FTMUSDT,56386097,2.2265,200.0,False,445.3,2207361.6470999834,1,2392
2021-10-10 21:29:43.739000,FTMUSDT,56386098,2.2258,67.0,True,-149.1286,2207212.5184999835,-1,2391
2021-10-10 21:29:43.884000,FTMUSDT,56386099,2.2265,5.0,False,11.1325,2207223.650999984,1,2392
2021-10-10 21:29:44.955000,FTMUSDT,56386100,2.2263,200.0,False,445.2600000000001,2207668.910999983,1,2393
2021-10-10 21:29:45.091000,FTMUSDT,56386101,2.2262,39.0,False,86.8218,2207755.732799983,1,2394
2021-10-10 21:29:46.088000,FTMUSDT,56386102,2.2264,44.0,False,97.9616,2207853.694399983,1,2395
2021-10-10 21:29:46.246000,FTMUSDT,56386103,2.2254,16.0,True,-35.6064,2207818.087999983,-1,2394
2021-10-10 21:29:47.080000,FTMUSDT,56386104,2.2264,75.0,False,166.98,2207985.067999983,1,2395
2021-10-10 21:29:47.763000,FTMUSDT,56386105,2.2268,200.0,False,445.36,2208430.427999983,1,2396
2021-10-10 21:29:48.219000,FTMUSDT,56386106,2.2262,119.0,False,264.9178,2208695.345799983,1,2397
2021-10-10 21:29:49.012000,FTMUSDT,56386107,2.2261,34.0,True,-75.68740000000001,2208619.658399983,-1,2396
2021-10-10 21:29:50.459000,FTMUSDT,56386108,2.2259,15.0,False,33.3885,2208653.0468999827,1,2397
2021-10-10 21:29:50.965000,FTMUSDT,56386109,2.2259,415.0,False,923.7485,2209576.795399983,1,2398
2021-10-10 21:29:51.208000,FTMUSDT,56386110,2.2251,11.0,True,-24.4761,2209552.319299983,-1,2397
2021-10-10 21:29:52.199000,FTMUSDT,56386111,2.2261,222.0,False,494.1942,2210046.5134999827,1,2398
2021-10-10 21:29:52.711000,FTMUSDT,56386112,2.2259,72.0,True,-160.2648,2209886.2486999827,-1,2397
2021-10-10 21:29:53.187000,FTMUSDT,56386113,2.2265,30.0,False,66.795,2209953.0436999826,1,2398
2021-10-10 21:29:53.294000,FTMUSDT,56386114,2.2274,70.0,False,155.91799999999998,2210108.961699982,1,2399
2021-10-10 21:29:55.342000,FTMUSDT,56386115,2.2269,419.0,True,-933.0711,2209175.890599983,-1,2398
2021-10-10 21:29:56.339000,FTMUSDT,56386116,2.2277,61.0,False,135.8897,2209311.780299983,1,2399
2021-10-10 21:29:56.801000,FTMUSDT,56386117,2.2271,200.0,False,445.42,2209757.200299983,1,2400
2021-10-10 21:29:56.977000,FTMUSDT,56386118,2.2265,529.0,True,-1177.8185,2208579.381799983,-1,2399
2021-10-10 21:29:56.977000,FTMUSDT,56386119,2.2263,366.0,True,-814.8258000000001,2207764.555999982,-1,2398
2021-10-10 21:29:57.810000,FTMUSDT,56386120,2.2261,960.0,False,2137.056,2209901.6119999825,1,2399
2021-10-10 21:29:57.810000,FTMUSDT,56386121,2.2267,387.0,False,861.7329000000001,2210763.3448999827,1,2400
2021-10-10 21:29:58.036000,FTMUSDT,56386122,2.2257,61.0,False,135.7677,2210899.112599983,1,2401
2021-10-10 21:29:58.040000,FTMUSDT,56386123,2.2257,101.0,False,224.7957,2211123.908299983,1,2402
2021-10-10 21:29:58.100000,FTMUSDT,56386124,2.2253,139.0,True,-309.3167,2210814.591599983,-1,2401
2021-10-10 21:29:58.461000,FTMUSDT,56386125,2.2263,16.0,False,35.6208,2210850.212399984,1,2402
2021-10-10 21:29:58.655000,FTMUSDT,56386126,2.2263,404.0,False,899.4252,2211749.637599984,1,2403
2021-10-10 21:29:58.920000,FTMUSDT,56386127,2.2253,20.0,True,-44.506,2211705.131599983,-1,2402
2021-10-10 21:29:59.350000,FTMUSDT,56386128,2.226,200.0,False,445.2,2212150.3315999834,1,2403
2021-10-10 21:29:59.694000,FTMUSDT,56386129,2.2263,60.0,False,133.578,2212283.909599984,1,2404
2021-10-10 21:30:00.087000,FTMUSDT,56386130,2.2267,16.0,False,35.6272,2212319.536799984,1,2405
2021-10-10 21:30:01.134000,FTMUSDT,56386131,2.2266,1123.0,True,-2500.4718,2209819.064999984,-1,2404
2021-10-10 21:30:01.134000,FTMUSDT,56386132,2.2265,34.0,True,-75.70100000000001,2209743.363999984,-1,2403
2021-10-10 21:30:01.134000,FTMUSDT,56386133,2.226,7.0,True,-15.582,2209727.781999984,-1,2402
2021-10-10 21:30:01.134000,FTMUSDT,56386134,2.2259,783.0,True,-1742.8797000000002,2207984.902299984,-1,2401
2021-10-10 21:30:01.134000,FTMUSDT,56386135,2.2258,960.0,True,-2136.768,2205848.134299984,-1,2400
2021-10-10 21:30:01.134000,FTMUSDT,56386136,2.2256,709.0,True,-1577.9504,2204270.183899984,-1,2399
2021-10-10 21:30:01.782000,FTMUSDT,56386137,2.2281,16.0,False,35.6496,2204305.833499984,1,2400
2021-10-10 21:30:02.051000,FTMUSDT,56386138,2.2266,7.0,True,-15.5862,2204290.247299984,-1,2399
2021-10-10 21:30:02.351000,FTMUSDT,56386139,2.2279,34.0,False,75.7486,2204365.995899984,1,2400
2021-10-10 21:30:02.615000,FTMUSDT,56386140,2.2279,44.0,False,98.0276,2204464.0234999843,1,2401
2021-10-10 21:30:03.392000,FTMUSDT,56386141,2.2283,23.0,False,51.2509,2204515.274399984,1,2402
2021-10-10 21:30:03.433000,FTMUSDT,56386142,2.2285,1512.0,False,3369.492,2207884.766399984,1,2403
2021-10-10 21:30:03.591000,FTMUSDT,56386143,2.2285,2680.0,False,5972.38,2213857.146399984,1,2404
2021-10-10 21:30:03.694000,FTMUSDT,56386144,2.2286,92.0,False,205.0312,2214062.177599984,1,2405
2021-10-10 21:30:04.189000,FTMUSDT,56386145,2.2288,11.0,True,-24.5168,2214037.6607999844,-1,2404
2021-10-10 21:30:04.190000,FTMUSDT,56386146,2.229,19.0,False,42.351,2214080.011799984,1,2405
2021-10-10 21:30:04.289000,FTMUSDT,56386147,2.2289,14.0,True,-31.2046,2214048.8071999843,-1,2404
2021-10-10 21:30:04.300000,FTMUSDT,56386148,2.2292,222.0,False,494.8824,2214543.6895999843,1,2405
2021-10-10 21:30:04.367000,FTMUSDT,56386149,2.2289,11.0,True,-24.5179,2214519.1716999845,-1,2404
2021-10-10 21:30:04.632000,FTMUSDT,56386150,2.2289,116.0,True,-258.5524,2214260.6192999845,-1,2403
2021-10-10 21:30:04.685000,FTMUSDT,56386151,2.2289,11.0,True,-24.5179,2214236.1013999847,-1,2402
2021-10-10 21:30:04.685000,FTMUSDT,56386152,2.2285,45.0,True,-100.2825,2214135.8188999845,-1,2401
2021-10-10 21:30:04.786000,FTMUSDT,56386153,2.2281,960.0,True,-2138.976,2211996.8428999847,-1,2400
2021-10-10 21:30:04.825000,FTMUSDT,56386154,2.2278,960.0,True,-2138.688,2209858.1548999846,-1,2399
2021-10-10 21:30:04.852000,FTMUSDT,56386155,2.2276,97.0,True,-216.0772,2209642.0776999844,-1,2398
2021-10-10 21:30:04.857000,FTMUSDT,56386156,2.2276,124.0,True,-276.2224,2209365.8552999846,-1,2397
2021-10-10 21:30:04.868000,FTMUSDT,56386157,2.2268,2199.0,True,-4896.7332,2204469.1220999844,-1,2396
2021-10-10 21:30:04.868000,FTMUSDT,56386158,2.2266,940.0,True,-2093.004,2202376.118099984,-1,2395
2021-10-10 21:30:05.601000,FTMUSDT,56386159,2.2276,393.0,False,875.4467999999999,2203251.5648999843,1,2396
2021-10-10 21:30:06.543000,FTMUSDT,56386160,2.2267,29.0,True,-64.57430000000001,2203186.9905999843,-1,2395
2021-10-10 21:30:06.713000,FTMUSDT,56386161,2.2267,6.0,True,-13.3602,2203173.6303999843,-1,2394
2021-10-10 21:30:06.853000,FTMUSDT,56386162,2.2268,74.0,True,-164.7832,2203008.8471999844,-1,2393
2021-10-10 21:30:06.853000,FTMUSDT,56386163,2.2267,3.0,True,-6.6801,2203002.1670999844,-1,2392
2021-10-10 21:30:07.200000,FTMUSDT,56386164,2.2273,36.0,True,-80.1828,2202921.9842999843,-1,2391
2021-10-10 21:30:07.588000,FTMUSDT,56386165,2.228,103.0,False,229.484,2203151.4682999845,1,2392
2021-10-10 21:30:07.714000,FTMUSDT,56386166,2.228,13.0,False,28.964,2203180.4322999846,1,2393
2021-10-10 21:30:07.816000,FTMUSDT,56386167,2.2279,56.0,False,124.7624,2203305.1946999845,1,2394
2021-10-10 21:30:08.102000,FTMUSDT,56386168,2.228,404.0,False,900.1120000000001,2204205.3066999847,1,2395
2021-10-10 21:30:08.108000,FTMUSDT,56386169,2.2281,30.0,False,66.843,2204272.1496999846,1,2396
2021-10-10 21:30:08.184000,FTMUSDT,56386170,2.2285,520.0,False,1158.82,2205430.9696999844,1,2397
2021-10-10 21:30:08.184000,FTMUSDT,56386171,2.2294,241.0,False,537.2854,2205968.2550999844,1,2398
2021-10-10 21:30:08.408000,FTMUSDT,56386172,2.2281,48.0,True,-106.9488,2205861.3062999845,-1,2397
2021-10-10 21:30:09.541000,FTMUSDT,56386173,2.2282,19.0,True,-42.335800000000006,2205818.9704999845,-1,2396
2021-10-10 21:30:10.086000,FTMUSDT,56386174,2.2282,102.0,True,-227.2764,2205591.6940999846,-1,2395
2021-10-10 21:30:14.783000,FTMUSDT,56386175,2.2278,87.0,True,-193.8186,2205397.8754999847,-1,2394
2021-10-10 21:30:14.783000,FTMUSDT,56386176,2.2277,54.0,True,-120.2958,2205277.5796999848,-1,2393
2021-10-10 21:30:15.338000,FTMUSDT,56386177,2.2281,8.0,False,17.8248,2205295.404499985,1,2394
2021-10-10 21:30:15.681000,FTMUSDT,56386178,2.2289,2947.0,False,6568.5683,2211863.9727999847,1,2395
2021-10-10 21:30:15.681000,FTMUSDT,56386179,2.229,36.0,False,80.244,2211944.2167999847,1,2396
2021-10-10 21:30:17.192000,FTMUSDT,56386180,2.2287,1233.0,False,2747.9871,2214692.2038999847,1,2397
2021-10-10 21:30:17.192000,FTMUSDT,56386181,2.2288,649.0,False,1446.4912000000002,2216138.6950999848,1,2398
2021-10-10 21:30:17.192000,FTMUSDT,56386182,2.229,153.0,False,341.03700000000003,2216479.732099985,1,2399
2021-10-10 21:30:18.556000,FTMUSDT,56386183,2.2294,76.0,False,169.4344,2216649.166499985,1,2400
2021-10-10 21:30:18.583000,FTMUSDT,56386184,2.2294,7.0,False,15.6058,2216664.772299985,1,2401
2021-10-10 21:30:19.030000,FTMUSDT,56386185,2.2295,222.0,False,494.949,2217159.721299985,1,2402
2021-10-10 21:30:19.030000,FTMUSDT,56386186,2.2297,16.0,False,35.6752,2217195.396499985,1,2403
2021-10-10 21:30:19.030000,FTMUSDT,56386187,2.23,129.0,False,287.67,2217483.066499985,1,2404
2021-10-10 21:30:19.100000,FTMUSDT,56386188,2.2293,394.0,False,878.3441999999999,2218361.410699985,1,2405
2021-10-10 21:30:19.223000,FTMUSDT,56386189,2.229,229.0,True,-510.441,2217850.969699985,-1,2404
2021-10-10 21:30:21.047000,FTMUSDT,56386190,2.229,960.0,True,-2139.84,2215711.129699985,-1,2403
2021-10-10 21:30:21.108000,FTMUSDT,56386191,2.2287,34.0,True,-75.7758,2215635.353899985,-1,2402
2021-10-10 21:30:22.076000,FTMUSDT,56386192,2.2291,44.0,False,98.0804,2215733.434299985,1,2403
2021-10-10 21:30:22.621000,FTMUSDT,56386193,2.229,222.0,False,494.838,2216228.272299985,1,2404
2021-10-10 21:30:23.165000,FTMUSDT,56386194,2.2292,16.0,True,-35.6672,2216192.605099985,-1,2403
2021-10-10 21:30:23.215000,FTMUSDT,56386195,2.2292,8.0,True,-17.8336,2216174.771499985,-1,2402
2021-10-10 21:30:23.355000,FTMUSDT,56386196,2.2292,9.0,True,-20.0628,2216154.708699985,-1,2401
2021-10-10 21:30:23.678000,FTMUSDT,56386197,2.2292,158.0,True,-352.2136,2215802.495099985,-1,2400
2021-10-10 21:30:23.718000,FTMUSDT,56386198,2.2292,16.0,True,-35.6672,2215766.827899985,-1,2399
2021-10-10 21:30:23.718000,FTMUSDT,56386199,2.2291,699.0,True,-1558.1409,2214208.686999985,-1,2398
2021-10-10 21:30:23.742000,FTMUSDT,56386200,2.229,148.0,True,-329.892,2213878.794999985,-1,2397
2021-10-10 21:30:23.742000,FTMUSDT,56386201,2.229,986.0,True,-2197.794,2211681.000999985,-1,2396
2021-10-10 21:30:23.746000,FTMUSDT,56386202,2.229,89.0,True,-198.381,2211482.6199999847,-1,2395
2021-10-10 21:30:23.750000,FTMUSDT,56386203,2.229,1362.0,True,-3035.898,2208446.7219999847,-1,2394
2021-10-10 21:30:23.752000,FTMUSDT,56386204,2.229,857.0,True,-1910.253,2206536.4689999847,-1,2393
2021-10-10 21:30:23.774000,FTMUSDT,56386205,2.229,1494.0,True,-3330.126,2203206.3429999845,-1,2392
2021-10-10 21:30:23.786000,FTMUSDT,56386206,2.229,681.0,True,-1517.949,2201688.3939999845,-1,2391
2021-10-10 21:30:23.797000,FTMUSDT,56386207,2.229,469.0,True,-1045.401,2200642.9929999844,-1,2390
2021-10-10 21:30:23.799000,FTMUSDT,56386208,2.229,212.0,True,-472.548,2200170.4449999845,-1,2389
2021-10-10 21:30:23.966000,FTMUSDT,56386209,2.2291,8.0,False,17.8328,2200188.2777999844,1,2390
