EventTime,Symbol,aggTradeID,price,quantity,bidderMaker,priceTimesQuantity,cml_vol,sig,cml_bid
2021-10-10 17:55:08.994000,BTCUSDT,948869342,54863.61,0.00113,False,61.9958793,-53751.90587180001,1,-19
2021-10-10 17:55:09.010000,BTCUSDT,948869343,54863.61,0.00084,False,46.0854324,-53705.820439400006,1,-18
2021-10-10 17:55:09.012000,BTCUSDT,948869344,54863.61,0.00043,False,23.5913523,-53682.22908710001,1,-17
2021-10-10 17:55:09.045000,BTCUSDT,948869345,54863.61,0.03574,False,1960.8254214,-51721.40366570001,1,-16
2021-10-10 17:55:09.061000,BTCUSDT,948869346,54863.61,0.00022,False,12.0699942,-51709.33367150001,1,-15
2021-10-10 17:55:09.063000,BTCUSDT,948869347,54863.61,0.003,False,164.59083,-51544.74284150001,1,-14
2021-10-10 17:55:09.132000,BTCUSDT,948869348,54863.61,0.17846,False,9790.9598406,-41753.78300090001,1,-13
2021-10-10 17:55:09.187000,BTCUSDT,948869349,54863.61,0.00485,False,266.0885085,-41487.69449240001,1,-12
2021-10-10 17:55:09.272000,BTCUSDT,948869350,54863.61,0.03465,False,1901.0240865,-39586.67040590001,1,-11
2021-10-10 17:55:09.283000,BTCUSDT,948869351,54863.61,0.00309,False,169.5285549,-39417.141851000015,1,-10
2021-10-10 17:55:09.315000,BTCUSDT,948869352,54863.61,0.03074,False,1686.5073714,-37730.63447960001,1,-9
2021-10-10 17:55:09.327000,BTCUSDT,948869353,54863.61,0.00905,False,496.51567050000006,-37234.118809100015,1,-8
2021-10-10 17:55:09.333000,BTCUSDT,948869354,54863.61,0.00905,False,496.51567050000006,-36737.60313860002,1,-7
2021-10-10 17:55:09.333000,BTCUSDT,948869355,54863.61,0.00905,False,496.51567050000006,-36241.08746810002,1,-6
2021-10-10 17:55:09.363000,BTCUSDT,948869356,54863.61,0.00048,False,26.3345328,-36214.75293530002,1,-5
2021-10-10 17:55:09.398000,BTCUSDT,948869357,54863.61,0.00167,False,91.6222287,-36123.13070660002,1,-4
2021-10-10 17:55:09.413000,BTCUSDT,948869358,54863.61,0.00032,False,17.556355200000002,-36105.57435140002,1,-3
2021-10-10 17:55:09.469000,BTCUSDT,948869359,54863.61,0.0749,False,4109.284389,-31996.28996240002,1,-2
2021-10-10 17:55:09.479000,BTCUSDT,948869360,54863.61,0.0749,False,4109.284389,-27887.00557340002,1,-1
2021-10-10 17:55:09.481000,BTCUSDT,948869361,54863.61,0.0001,False,5.4863610000000005,-27881.51921240002,1,0
2021-10-10 17:55:09.491000,BTCUSDT,948869362,54868.83,0.0749,False,4109.675367,-23771.84384540002,1,1
2021-10-10 17:55:09.502000,BTCUSDT,948869363,54868.82,0.07489,True,-4109.1259298,-27880.96977520002,-1,0
2021-10-10 17:55:09.512000,BTCUSDT,948869364,54870.45,0.07499,True,-4114.7350455,-31995.70482070002,-1,-1
2021-10-10 17:55:09.520000,BTCUSDT,948869365,54870.45,0.0749,True,-4109.796705,-36105.50152570002,-1,-2
2021-10-10 17:55:09.639000,BTCUSDT,948869366,54870.98,0.00181,True,-99.3164738,-36204.81799950002,-1,-3
2021-10-10 17:55:09.793000,BTCUSDT,948869367,54870.98,0.01275,True,-699.604995,-36904.42299450002,-1,-4
2021-10-10 17:55:09.804000,BTCUSDT,948869368,54870.99,0.00207,False,113.58294929999998,-36790.84004520002,1,-3
2021-10-10 17:55:09.914000,BTCUSDT,948869369,54870.99,0.03074,False,1686.7342326,-35104.10581260002,1,-2
2021-10-10 17:55:09.968000,BTCUSDT,948869370,54870.99,0.07498,False,4114.2268302,-30989.87898240002,1,-1
2021-10-10 17:55:09.968000,BTCUSDT,948869371,54870.99,0.05208,False,2857.6811592,-28132.19782320002,1,0
2021-10-10 17:55:09.980000,BTCUSDT,948869372,54870.99,0.025,False,1371.77475,-26760.42307320001,1,1
2021-10-10 17:55:09.980000,BTCUSDT,948869373,54871.0,0.02,False,1097.42,-25663.003073200016,1,2
2021-10-10 17:55:09.980000,BTCUSDT,948869374,54872.99,0.00781,False,428.5580519,-25234.445021300016,1,3
2021-10-10 17:55:09.980000,BTCUSDT,948869375,54873.0,0.02,False,1097.46,-24136.985021300017,1,4
2021-10-10 17:55:09.980000,BTCUSDT,948869376,54873.74,0.00143,False,78.4694482,-24058.515573100016,1,5
2021-10-10 17:55:09.980000,BTCUSDT,948869377,54873.77,0.00074,False,40.6065898,-24017.90898330001,1,6
2021-10-10 17:55:10.064000,BTCUSDT,948869378,54873.76,0.00271,True,-148.70788960000002,-24166.616872900013,-1,5
2021-10-10 17:55:10.111000,BTCUSDT,948869379,54873.76,0.00113,True,-62.0073488,-24228.62422170001,-1,4
2021-10-10 17:55:10.167000,BTCUSDT,948869380,54873.77,0.04437,False,2434.7491749,-21793.87504680001,1,5
2021-10-10 17:55:10.215000,BTCUSDT,948869381,54873.77,0.03961,False,2173.5500297,-19620.32501710001,1,6
2021-10-10 17:55:10.266000,BTCUSDT,948869382,54874.99,0.01358,False,745.2023641999999,-18875.122652900016,1,7
2021-10-10 17:55:10.302000,BTCUSDT,948869383,54875.0,0.04,False,2195.0,-16680.122652900016,1,8
2021-10-10 17:55:10.316000,BTCUSDT,948869384,54876.26,0.03375,False,1852.0737750000003,-14828.048877900015,1,9
2021-10-10 17:55:10.346000,BTCUSDT,948869385,54879.0,0.00111,False,60.915690000000005,-14767.133187900015,1,10
2021-10-10 17:55:10.349000,BTCUSDT,948869386,54879.0,0.00889,False,487.87431,-14279.258877900016,1,11
2021-10-10 17:55:10.349000,BTCUSDT,948869387,54879.01,0.28,False,15366.122800000005,1086.863922099987,1,12
2021-10-10 17:55:10.354000,BTCUSDT,948869388,54879.28,0.1943,False,10663.044104,11749.908026099987,1,13
2021-10-10 17:55:10.354000,BTCUSDT,948869389,54880.0,0.5448,False,29898.624,41648.53202609999,1,14
2021-10-10 17:55:10.356000,BTCUSDT,948869390,54880.0,0.21576,False,11840.9088,53489.44082609999,1,15
2021-10-10 17:55:10.370000,BTCUSDT,948869391,54880.0,0.21576,False,11840.9088,65330.3496261,1,16
2021-10-10 17:55:10.371000,BTCUSDT,948869392,54880.0,0.1495,False,8204.56,73534.9096261,1,17
2021-10-10 17:55:10.372000,BTCUSDT,948869393,54880.0,0.74637,False,40960.7856,114495.69522609998,1,18
2021-10-10 17:55:10.376000,BTCUSDT,948869394,54880.0,0.48654,False,26701.3152,141197.0104261,1,19
2021-10-10 17:55:10.379000,BTCUSDT,948869395,54880.0,0.11266,False,6182.7808,147379.7912261,1,20
2021-10-10 17:55:10.380000,BTCUSDT,948869396,54880.0,0.14418,False,7912.5984,155292.3896261,1,21
2021-10-10 17:55:10.386000,BTCUSDT,948869397,54880.0,0.25019,False,13730.427200000002,169022.8168261,1,22
2021-10-10 17:55:10.387000,BTCUSDT,948869398,54880.0,0.00073,False,40.0624,169062.8792261,1,23
2021-10-10 17:55:10.390000,BTCUSDT,948869399,54880.0,0.1304,False,7156.351999999999,176219.2312261,1,24
2021-10-10 17:55:10.391000,BTCUSDT,948869400,54880.0,0.13243,False,7267.7584,183486.9896261,1,25
2021-10-10 17:55:10.392000,BTCUSDT,948869401,54880.0,0.11347,False,6227.2336000000005,189714.2232261,1,26
2021-10-10 17:55:10.393000,BTCUSDT,948869402,54880.0,0.02,False,1097.6,190811.8232261,1,27
2021-10-10 17:55:10.393000,BTCUSDT,948869403,54880.0,0.00762,False,418.1856,191230.0088261,1,28
2021-10-10 17:55:10.393000,BTCUSDT,948869404,54880.0,0.06,False,3292.8,194522.8088261,1,29
2021-10-10 17:55:10.394000,BTCUSDT,948869405,54880.0,0.06,False,3292.8,197815.6088261,1,30
2021-10-10 17:55:10.395000,BTCUSDT,948869406,54880.0,0.47624,False,26136.0512,223951.6600261,1,31
2021-10-10 17:55:10.396000,BTCUSDT,948869407,54880.0,0.053,False,2908.64,226860.3000261,1,32
2021-10-10 17:55:10.396000,BTCUSDT,948869408,54880.0,0.08,False,4390.400000000001,231250.7000261,1,33
2021-10-10 17:55:10.396000,BTCUSDT,948869409,54880.0,0.02366,False,1298.4608,232549.1608261,1,34
2021-10-10 17:55:10.397000,BTCUSDT,948869410,54880.0,0.27661,False,15180.3568,247729.5176261,1,35
2021-10-10 17:55:10.398000,BTCUSDT,948869411,54880.0,0.053,False,2908.64,250638.1576261,1,36
2021-10-10 17:55:10.398000,BTCUSDT,948869412,54880.0,0.08,False,4390.400000000001,255028.5576261,1,37
2021-10-10 17:55:10.398000,BTCUSDT,948869413,54880.0,0.03,False,1646.4,256674.9576261,1,38
2021-10-10 17:55:10.399000,BTCUSDT,948869414,54880.0,0.05702,False,3129.2576,259804.2152261,1,39
2021-10-10 17:55:10.399000,BTCUSDT,948869415,54880.0,0.02,False,1097.6,260901.8152261,1,40
2021-10-10 17:55:10.399000,BTCUSDT,948869416,54880.0,0.1,False,5488.0,266389.81522610004,1,41
2021-10-10 17:55:10.399000,BTCUSDT,948869417,54880.0,0.01,False,548.8000000000001,266938.6152261,1,42
2021-10-10 17:55:10.399000,BTCUSDT,948869418,54880.0,0.01,False,548.8000000000001,267487.4152261,1,43
2021-10-10 17:55:10.400000,BTCUSDT,948869419,54880.0,0.01,False,548.8000000000001,268036.2152261,1,44
2021-10-10 17:55:10.400000,BTCUSDT,948869420,54880.0,0.01,False,548.8000000000001,268585.0152261,1,45
2021-10-10 17:55:10.400000,BTCUSDT,948869421,54880.0,0.01,False,548.8000000000001,269133.8152261,1,46
2021-10-10 17:55:10.400000,BTCUSDT,948869422,54880.0,0.03,False,1646.4,270780.2152261,1,47
2021-10-10 17:55:10.401000,BTCUSDT,948869423,54880.0,0.03,False,1646.4,272426.6152261,1,48
2021-10-10 17:55:10.401000,BTCUSDT,948869424,54880.0,0.01,False,548.8000000000001,272975.4152261,1,49
2021-10-10 17:55:10.401000,BTCUSDT,948869425,54880.0,0.02,False,1097.6,274073.0152261,1,50
2021-10-10 17:55:10.401000,BTCUSDT,948869426,54880.0,0.01,False,548.8000000000001,274621.8152261,1,51
2021-10-10 17:55:10.402000,BTCUSDT,948869427,54880.0,0.02,False,1097.6,275719.41522609995,1,52
2021-10-10 17:55:10.402000,BTCUSDT,948869428,54880.0,0.45432,False,24933.0816,300652.4968261,1,53
2021-10-10 17:55:10.402000,BTCUSDT,948869429,54880.25,0.02,False,1097.605,301750.1018260999,1,54
2021-10-10 17:55:10.410000,BTCUSDT,948869430,54881.09,0.0004,True,-21.952436,301728.1493900999,-1,53
2021-10-10 17:55:10.411000,BTCUSDT,948869431,54881.1,0.00762,False,418.193982,302146.3433720999,1,54
2021-10-10 17:55:10.411000,BTCUSDT,948869432,54881.74,0.02,False,1097.6348,303243.9781720999,1,55
2021-10-10 17:55:10.420000,BTCUSDT,948869433,54883.41,0.02,False,1097.6682,304341.6463721,1,56
2021-10-10 17:55:10.420000,BTCUSDT,948869434,54884.0,0.04,False,2195.36,306537.0063720999,1,57
2021-10-10 17:55:10.448000,BTCUSDT,948869435,54885.56,0.04,False,2195.4224,308732.4287720999,1,58
2021-10-10 17:55:10.457000,BTCUSDT,948869436,54888.22,0.01311,True,-719.5845642,308012.8442078999,-1,57
2021-10-10 17:55:10.475000,BTCUSDT,948869437,54888.23,0.02973,False,1631.8270779000002,309644.6712857999,1,58
2021-10-10 17:55:10.475000,BTCUSDT,948869438,54889.43,0.02327,False,1277.2770361,310921.94832189986,1,59
2021-10-10 17:55:10.478000,BTCUSDT,948869439,54889.43,0.053,False,2909.13979,313831.08811189985,1,60
2021-10-10 17:55:10.478000,BTCUSDT,948869440,54888.22,0.07497,True,-4114.9698534,309716.11825849983,-1,59
2021-10-10 17:55:10.482000,BTCUSDT,948869441,54889.43,0.053,False,2909.13979,312625.2580484998,1,60
2021-10-10 17:55:10.495000,BTCUSDT,948869442,54889.43,0.05234,False,2872.9127662,315498.17081469984,1,61
2021-10-10 17:55:10.498000,BTCUSDT,948869443,54889.43,0.06441,False,3535.4281863,319033.5990009998,1,62
2021-10-10 17:55:10.499000,BTCUSDT,948869444,54889.43,0.02253,False,1236.6588579000002,320270.25785889983,1,63
2021-10-10 17:55:10.501000,BTCUSDT,948869445,54889.43,0.07364,False,4042.0576252,324312.31548409985,1,64
2021-10-10 17:55:10.504000,BTCUSDT,948869446,54889.42,0.07497,True,-4115.0598174,320197.25566669984,-1,63
2021-10-10 17:55:10.508000,BTCUSDT,948869447,54889.43,0.27359,False,15017.1991537,335214.4548203999,1,64
2021-10-10 17:55:10.509000,BTCUSDT,948869448,54889.43,0.08783,False,4820.9386369,340035.39345729986,1,65
2021-10-10 17:55:10.512000,BTCUSDT,948869449,54889.43,0.0144,False,790.407792,340825.80124929984,1,66
2021-10-10 17:55:10.567000,BTCUSDT,948869450,54893.82,0.74948,True,-41141.8202136,299683.98103569984,-1,65
2021-10-10 17:55:10.671000,BTCUSDT,948869451,54893.82,0.14258,True,-7826.7608556,291857.22018009983,-1,64
2021-10-10 17:55:10.724000,BTCUSDT,948869452,54893.83,0.01698,False,932.0972334,292789.3174134998,1,65
2021-10-10 17:55:10.753000,BTCUSDT,948869453,54893.83,0.00209,False,114.7281047,292904.0455181998,1,66
2021-10-10 17:55:10.762000,BTCUSDT,948869454,54893.83,0.00234,False,128.4515622,293032.4970803998,1,67
2021-10-10 17:55:10.831000,BTCUSDT,948869455,54893.82,0.01773,True,-973.2674286,292059.2296517998,-1,66
2021-10-10 17:55:10.900000,BTCUSDT,948869456,54893.83,0.00856,False,469.8911848,292529.1208365998,1,67
2021-10-10 17:55:10.971000,BTCUSDT,948869457,54893.83,0.07496,False,4114.8414968,296643.9623333998,1,68
2021-10-10 17:55:10.974000,BTCUSDT,948869458,54893.82,0.00112,True,-61.4810784,296582.4812549998,-1,67
2021-10-10 17:55:10.983000,BTCUSDT,948869459,54893.83,0.07496,False,4114.8414968,300697.32275179983,1,68
2021-10-10 17:55:11.121000,BTCUSDT,948869460,54893.83,0.00164,False,90.0258812,300787.3486329998,1,69
2021-10-10 17:55:11.166000,BTCUSDT,948869461,54893.83,0.0012,False,65.872596,300853.2212289998,1,70
2021-10-10 17:55:11.218000,BTCUSDT,948869462,54893.83,0.00116,False,63.6768428,300916.8980717998,1,71
2021-10-10 17:55:11.264000,BTCUSDT,948869463,54893.83,0.0012,False,65.872596,300982.77066779975,1,72
2021-10-10 17:55:11.452000,BTCUSDT,948869464,54894.43,0.01499,False,822.8675057,301805.6381734997,1,73
2021-10-10 17:55:11.478000,BTCUSDT,948869465,54894.42,0.07495,True,-4114.336779,297691.3013944997,-1,72
2021-10-10 17:55:11.490000,BTCUSDT,948869466,54894.42,0.07495,True,-4114.336779,293576.9646154997,-1,71
2021-10-10 17:55:11.499000,BTCUSDT,948869467,54894.42,0.07495,True,-4114.336779,289462.6278364997,-1,70
2021-10-10 17:55:11.839000,BTCUSDT,948869468,54894.43,0.00352,False,193.2283936,289655.8562300997,1,71
2021-10-10 17:55:11.870000,BTCUSDT,948869469,54894.43,0.00674,False,369.9884582,290025.8446882997,1,72
2021-10-10 17:55:11.870000,BTCUSDT,948869470,54898.49,0.00911,False,500.1252439,290525.9699321997,1,73
2021-10-10 17:55:11.870000,BTCUSDT,948869471,54899.06,0.00182,False,99.9162892,290625.8862213997,1,74
2021-10-10 17:55:11.870000,BTCUSDT,948869472,54899.26,0.00911,False,500.1322586,291126.0184799997,1,75
2021-10-10 17:55:11.870000,BTCUSDT,948869473,54902.99,0.07105,False,3900.8574395,295026.87591949967,1,76
2021-10-10 17:55:11.870000,BTCUSDT,948869474,54903.32,0.03644,False,2000.6769808,297027.55290029966,1,77
2021-10-10 17:55:11.870000,BTCUSDT,948869475,54903.7,0.07105,False,3900.907885,300928.46078529966,1,78
2021-10-10 17:55:11.870000,BTCUSDT,948869476,54903.71,0.05502,False,3020.8021242,303949.26290949964,1,79
2021-10-10 17:55:11.870000,BTCUSDT,948869477,54903.73,0.02899,False,1591.6591327,305540.92204219964,1,80
2021-10-10 17:55:11.870000,BTCUSDT,948869478,54903.73,0.0012,False,65.88447599999999,305606.8065181996,1,81
2021-10-10 17:55:11.916000,BTCUSDT,948869479,54897.7,0.00056,False,30.742712,305637.5492301996,1,82
2021-10-10 17:55:11.966000,BTCUSDT,948869480,54897.69,0.00245,True,-134.4993405,305503.0498896996,-1,81
2021-10-10 17:55:11.973000,BTCUSDT,948869481,54897.7,0.04835,False,2654.303795,308157.3536846996,1,82
2021-10-10 17:55:11.973000,BTCUSDT,948869482,54898.4,0.00911,False,500.124424,308657.4781086996,1,83
2021-10-10 17:55:11.973000,BTCUSDT,948869483,54899.0,0.00911,False,500.12989,309157.6079986996,1,84
2021-10-10 17:55:11.973000,BTCUSDT,948869484,54900.99,0.00842,False,462.2663358,309619.8743344996,1,85
2021-10-10 17:55:11.985000,BTCUSDT,948869485,54900.99,0.07499,False,4117.0252401,313736.8995745996,1,86
2021-10-10 17:55:11.986000,BTCUSDT,948869486,54898.39,0.025,True,-1372.45975,312364.4398245996,-1,85
2021-10-10 17:55:11.986000,BTCUSDT,948869487,54898.32,0.00231,True,-126.8151192,312237.6247053996,-1,84
2021-10-10 17:55:11.992000,BTCUSDT,948869488,54900.99,0.07489,False,4111.5351411,316349.1598464996,1,85
2021-10-10 17:55:12.014000,BTCUSDT,948869489,54898.39,0.01346,True,-738.9323294,315610.22751709964,-1,84
2021-10-10 17:55:12.063000,BTCUSDT,948869490,54898.39,0.003,True,-164.69517,315445.5323470996,-1,83
2021-10-10 17:55:12.073000,BTCUSDT,948869491,54898.39,0.047,True,-2580.22433,312865.3080170996,-1,82
2021-10-10 17:55:12.073000,BTCUSDT,948869492,54898.32,0.00206,True,-113.0905392,312752.2174778996,-1,81
2021-10-10 17:55:12.115000,BTCUSDT,948869493,54898.39,0.04998,True,-2743.8215322,310008.39594569965,-1,80
2021-10-10 17:55:12.198000,BTCUSDT,948869494,54898.39,2e-05,True,-1.0979678000000002,310007.29797789967,-1,79
2021-10-10 17:55:12.474000,BTCUSDT,948869495,54894.92,0.07497,True,-4115.4721524,305891.82582549966,-1,78
2021-10-10 17:55:12.484000,BTCUSDT,948869496,54894.92,0.07497,True,-4115.4721524,301776.35367309966,-1,77
2021-10-10 17:55:12.976000,BTCUSDT,948869497,54894.93,0.07496,False,4114.9239528,305891.27762589965,1,78
2021-10-10 17:55:12.984000,BTCUSDT,948869498,54894.93,0.07496,False,4114.9239528,310006.20157869963,1,79
2021-10-10 17:55:13.192000,BTCUSDT,948869499,54894.92,0.0069,True,-378.774948,309627.42663069966,-1,78
2021-10-10 17:55:13.314000,BTCUSDT,948869500,54894.92,0.00554,True,-304.1178568,309323.3087738997,-1,77
2021-10-10 17:55:13.480000,BTCUSDT,948869501,54894.92,0.02694,True,-1478.8691448,307844.4396290997,-1,76
2021-10-10 17:55:13.480000,BTCUSDT,948869502,54894.42,0.04801,True,-2635.4811042,305208.9585248997,-1,75
2021-10-10 17:55:13.489000,BTCUSDT,948869503,54894.42,0.07495,True,-4114.336779,301094.62174589967,-1,74
2021-10-10 17:55:13.652000,BTCUSDT,948869504,54894.42,0.00101,True,-55.4433642,301039.17838169966,-1,73
2021-10-10 17:55:13.889000,BTCUSDT,948869505,54894.43,0.00779,False,427.6276097,301466.8059913997,1,74
